category,subcategory,item_group,item_name,unit,description,tags,source
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 100x100,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 150x150,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 200x200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 300x300,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 300x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 400x400,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 450x450,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 600x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 600x1200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 800x800,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 100x200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Ceramic Tile,Ceramic Tile - 200x400,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 100x100,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 150x150,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 200x200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 300x300,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 300x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 400x400,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 450x450,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 600x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 600x1200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 800x800,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 100x200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Porcelain Tile,Porcelain Tile - 200x400,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 100x100,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 150x150,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 200x200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 300x300,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 300x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 400x400,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 450x450,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 600x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 600x1200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 800x800,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 100x200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Stone Tile,Stone Tile - 200x400,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 100x100,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 150x150,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 200x200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 300x300,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 300x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 400x400,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 450x450,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 600x600,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 600x1200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 800x800,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 100x200,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Architectural Finishes,Floor Finishes,Mosaic Tile,Mosaic Tile - 200x400,square_meter,,finishes;tile,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Structural Steel,Fasteners & Welding,Hex Bolt,Hex Bolt - M6,box,,fastener,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Structural Steel,Fasteners & Welding,Hex Bolt,Hex Bolt - M8,box,,fastener,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
Structural Steel,Fasteners & Welding,Hex Bolt,Hex Bolt - M10,box,,fastener,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
